Item_Name,Year,Week,Date,Predicted_Orders,Category
Bengal Salad,2019,35,2019-08-26,1.6277312409812408,Starter / Snack
Bhindi Bhajee,2019,35,2019-08-26,1.6277312409812408,Starter / Snack
Bhuna,2019,35,2019-08-26,4.508190476190477,Main - Curry
Bhuna - Chicken,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Bhuna - Chicken Tikka,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Bhuna - King Prawn,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Bhuna - Lamb,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Bhuna - Prawn,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Bombay Aloo,2019,35,2019-08-26,16.94666666666667,Other
Bottle Coke,2019,35,2019-08-26,1.6277312409812408,Drink
Bottle Diet Coke,2019,35,2019-08-26,2.1426865079365083,Drink
Brinjal Bhajee,2019,35,2019-08-26,2.1426865079365083,Starter / Snack
Butter Chicken,2019,35,2019-08-26,1.6277312409812408,Main - Curry
COBRA ( LARGE ),2019,35,2019-08-26,2.1426865079365083,Drink
COBRA (330ML),2019,35,2019-08-26,1.6277312409812408,Drink
COBRA (660ML),2019,35,2019-08-26,1.6277312409812408,Drink
Cauliflower Bhajee,2019,35,2019-08-26,1.6277312409812408,Starter / Snack
Chana Masala,2019,35,2019-08-26,2.1426865079365083,Main - Curry
Chapati,2019,35,2019-08-26,9.2725,Side - Bread
Chicken Achar,2019,35,2019-08-26,1.6277312409812408,Other
Chicken Balti,2019,35,2019-08-26,2.592833333333333,Main - Curry
Chicken Biryani,2019,35,2019-08-26,6.8245000000000005,Main - Biryani
Chicken Chaat,2019,35,2019-08-26,1.6277312409812408,Starter / Snack
Chicken Chaat Main,2019,35,2019-08-26,1.586555835860045,Starter / Snack
Chicken Chilli Garlic,2019,35,2019-08-26,1.6277312409812408,Other
Chicken Hari Mirch,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Chicken Haryali,2019,35,2019-08-26,2.1426865079365083,Main - Curry
Chicken Karahi,2019,35,2019-08-26,2.1426865079365083,Main - Curry
Chicken Mysore,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Chicken Pakora,2019,35,2019-08-26,3.814261904761904,Starter / Snack
Chicken Rezala,2019,35,2019-08-26,2.1426865079365083,Main - Curry
Chicken Roshni,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Chicken Shashlick,2019,35,2019-08-26,1.6277312409812408,Main - Tandoori / Grill
Chicken Shashlick Curry,2019,35,2019-08-26,2.1426865079365083,Main - Tandoori / Grill
Chicken Sylhet,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Chicken Tikka,2019,35,2019-08-26,2.1227976190476188,Other
Chicken Tikka (Main),2019,35,2019-08-26,4.152845238095239,Other
Chicken Tikka Balti,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Chicken Tikka Biryani,2019,35,2019-08-26,4.152845238095239,Main - Biryani
Chicken Tikka Chilli Masala,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Chicken Tikka Garlic,2019,35,2019-08-26,1.6277312409812408,Other
Chicken Tikka Jalfrezi,2019,35,2019-08-26,4.152845238095239,Main - Curry
Chicken Tikka Jeera,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Chicken Tikka Karahi,2019,35,2019-08-26,2.1426865079365083,Main - Curry
Chicken Tikka Masala,2019,35,2019-08-26,18.96,Main - Curry
Chicken Tikka Pasanda,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Chicken Tikka Sizzler,2019,35,2019-08-26,1.6277312409812408,Main - Tandoori / Grill
Coke 1.5 ltr,2019,35,2019-08-26,1.6277312409812408,Drink
Curry,2019,35,2019-08-26,2.1227976190476188,Other
Curry - Chicken,2019,35,2019-08-26,3.261023809523809,Other
Curry - Chicken Tikka,2019,35,2019-08-26,1.6277312409812408,Other
Curry - King Prawn,2019,35,2019-08-26,1.6277312409812408,Other
Curry - Lamb,2019,35,2019-08-26,1.6277312409812408,Other
Curry - Prawn,2019,35,2019-08-26,1.6277312409812408,Other
Curry Sauce,2019,35,2019-08-26,1.6277312409812408,Side - Accompaniment
Dall Samba,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Dhansak,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Dhansak - Chicken,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Dhansak - Chicken Tikka,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Dhansak - King Prawn,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Dhansak - Lamb,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Dhansak - Prawn,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Dhansak Sauce,2019,35,2019-08-26,2.1426865079365083,Side - Accompaniment
Diet Coke 1.5 ltr,2019,35,2019-08-26,1.6277312409812408,Drink
Dupiaza,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Dupiaza - Chicken,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Dupiaza - Chicken Tikka,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Dupiaza - King Prawn,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Dupiaza - Lamb,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Dupiaza - Prawn,2019,35,2019-08-26,2.1426865079365083,Main - Curry
Egg Paratha,2019,35,2019-08-26,1.6277312409812408,Side - Bread
Egg Rice,2019,35,2019-08-26,1.6277312409812408,Side - Rice
French Fries,2019,35,2019-08-26,7.13,Starter / Snack
Garlic Naan,2019,35,2019-08-26,17.15,Side - Bread
Garlic Rice,2019,35,2019-08-26,1.6277312409812408,Side - Rice
Green Salad,2019,35,2019-08-26,2.1426865079365083,Starter / Snack
Hazary Lamb,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Hazary Lamb Chilli Garlic,2019,35,2019-08-26,1.6277312409812408,Main - Curry
House Red Wine 75cl,2019,35,2019-08-26,3.261023809523809,Drink
House White Wine 75cl,2019,35,2019-08-26,1.6277312409812408,Drink
Keema Naan,2019,35,2019-08-26,11.031666666666665,Side - Bread
Keema Rice,2019,35,2019-08-26,2.782198412698413,Side - Rice
King Prawn Balti,2019,35,2019-08-26,1.6277312409812408,Main - Curry
King Prawn Biryani,2019,35,2019-08-26,1.6277312409812408,Main - Biryani
King Prawn Butterfly,2019,35,2019-08-26,1.6277312409812408,Starter / Snack
King Prawn Hari Mirch,2019,35,2019-08-26,1.6277312409812408,Main - Curry
King Prawn Karahi,2019,35,2019-08-26,2.1426865079365083,Main - Curry
King Prawn Puree,2019,35,2019-08-26,4.152845238095239,Side - Bread
King Prawn Shaslick,2019,35,2019-08-26,1.6277312409812408,Other
Korma,2019,35,2019-08-26,20.2,Main - Curry
Korma - Chicken,2019,35,2019-08-26,20.2,Main - Curry
Korma - Chicken Tikka,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Korma - King Prawn,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Korma - Lamb,2019,35,2019-08-26,2.1426865079365083,Main - Curry
Korma - Prawn,2019,35,2019-08-26,2.1426865079365083,Main - Curry
Korma Sauce,2019,35,2019-08-26,1.6277312409812408,Side - Accompaniment
Kulcha Naan,2019,35,2019-08-26,2.1426865079365083,Side - Bread
Kurma,2019,35,2019-08-26,1.586555835860045,Main - Curry
Lal Mirch Chicken,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Lal Mirch Lamb,2019,35,2019-08-26,2.1426865079365083,Main - Curry
Lamb Achar,2019,35,2019-08-26,1.6277312409812408,Other
Lamb Balti,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Lamb Biryani,2019,35,2019-08-26,8.88,Main - Biryani
Lamb Chilli Garlic,2019,35,2019-08-26,1.6277312409812408,Other
Lamb Hari Mirch,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Lamb Haryali,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Lamb Karahi,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Lamb Mysore,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Lamb Persian,2019,35,2019-08-26,1.586555835860045,Main - Curry
Lamb Rezala,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Lamb Roshni,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Lamb Shashlick,2019,35,2019-08-26,1.6277312409812408,Main - Tandoori / Grill
Lamb Shashlick Curry,2019,35,2019-08-26,1.6277312409812408,Main - Tandoori / Grill
Lamb Sylhet,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Lamb Tikka,2019,35,2019-08-26,1.6277312409812408,Other
Lamb Tikka (Main),2019,35,2019-08-26,2.1426865079365083,Other
Lamb Tikka Balti,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Lamb Tikka Biryani,2019,35,2019-08-26,1.6277312409812408,Main - Biryani
Lamb Tikka Chilli Masala,2019,35,2019-08-26,2.1426865079365083,Main - Curry
Lamb Tikka Garlic,2019,35,2019-08-26,1.6277312409812408,Other
Lamb Tikka Jalfrezi,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Lamb Tikka Jeera,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Lamb Tikka Karahi,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Lamb Tikka Masala,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Lamb Tikka Pasanda,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Lamb Tikka Sizzler,2019,35,2019-08-26,1.6277312409812408,Main - Tandoori / Grill
Lemon Rice,2019,35,2019-08-26,2.1426865079365083,Side - Rice
Lemonade 1.5 ltr,2019,35,2019-08-26,1.6277312409812408,Drink
Lime Pickle,2019,35,2019-08-26,1.6277312409812408,Side - Accompaniment
Madras,2019,35,2019-08-26,3.261023809523809,Main - Curry
Madras - Chicken,2019,35,2019-08-26,6.8445,Main - Curry
Madras - Chicken Tikka,2019,35,2019-08-26,2.1426865079365083,Main - Curry
Madras - King Prawn,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Madras - Lamb,2019,35,2019-08-26,3.261023809523809,Main - Curry
Madras - Prawn,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Madras Sauce,2019,35,2019-08-26,1.6277312409812408,Side - Accompaniment
Mango Chutney,2019,35,2019-08-26,17.15,Side - Accompaniment
Masala Sauce,2019,35,2019-08-26,1.6277312409812408,Side - Accompaniment
Meat Samosa,2019,35,2019-08-26,9.3525,Starter / Snack
Methi,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Methi - Chicken,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Methi - Chicken Tikka,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Methi - King Prawn,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Methi - Lamb,2019,35,2019-08-26,2.1426865079365083,Main - Curry
Methi - Prawn,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Mint Sauce,2019,35,2019-08-26,15.55,Side - Accompaniment
Mixed Starter,2019,35,2019-08-26,2.1426865079365083,Starter / Snack
Mixed Vegetable Curry,2019,35,2019-08-26,2.1426865079365083,Other
Mushroom,2019,35,2019-08-26,1.6277312409812408,Other
Mushroom - Chicken,2019,35,2019-08-26,1.6277312409812408,Other
Mushroom - Chicken Tikka,2019,35,2019-08-26,1.6277312409812408,Other
Mushroom - King Prawn,2019,35,2019-08-26,1.6277312409812408,Other
Mushroom - Lamb,2019,35,2019-08-26,1.6277312409812408,Other
Mushroom - Prawn,2019,35,2019-08-26,1.586555835860045,Other
Mushroom Bhajee,2019,35,2019-08-26,2.1426865079365083,Starter / Snack
Mushroom Rice,2019,35,2019-08-26,15.680833333333334,Side - Rice
Muttar Paneer,2019,35,2019-08-26,1.6277312409812408,Other
Onion Bhajee,2019,35,2019-08-26,20.42,Starter / Snack
Onion Bhaji,2019,35,2019-08-26,15.53,Starter / Snack
Onion Chutney,2019,35,2019-08-26,7.57,Side - Accompaniment
Onion Naan,2019,35,2019-08-26,1.6277312409812408,Side - Bread
Onion Rice,2019,35,2019-08-26,1.6277312409812408,Side - Rice
Paneer Shaslick,2019,35,2019-08-26,1.6277312409812408,Other
Paneer Tikka Balti,2019,35,2019-08-26,2.1426865079365083,Main - Curry
Paneer Tikka Karahi,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Paneer Tikka Masala,2019,35,2019-08-26,2.1426865079365083,Main - Curry
Paneer Tikka Sizzler,2019,35,2019-08-26,1.6277312409812408,Main - Tandoori / Grill
Paratha,2019,35,2019-08-26,1.6277312409812408,Side - Bread
Pathia,2019,35,2019-08-26,2.1426865079365083,Main - Curry
Pathia - Chicken,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Pathia - Chicken Tikka,2019,35,2019-08-26,2.1426865079365083,Main - Curry
Pathia - King Prawn,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Pathia - Lamb,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Pathia - Prawn,2019,35,2019-08-26,1.6277312409812408,Main - Curry
Perrier Water (750ml),2019,35,2019-08-26,2.1426865079365083,Drink
Persian Chicken Biryani,2019,35,2019-08-26,1.6277312409812408,Main - Biryani
Persian Lamb Biryani,2019,35,2019-08-26,1.6277312409812408,Main - Biryani
Peshwari Naan,2019,35,2019-08-26,16.444333333333333,Side - Bread
